station_id,station_num,station_name,gu,address,lat,lon,monthly_usage,total_rent,total_return,rent_202507,rent_202508,rent_202509,rent_202510,rent_202511
ST-1560,1560,1560. 도봉세무서 앞,강북구,서울특별시 강남구 양재대로 478 구룡마을 입구 (래미안블레스티지 아파트),37.480881,127.063042,831.8,4159,4230,834,852,900,841,732
ST-714,714,714. 한국SGI 양천문화회관 앞,양천구,서울특별시 관악구 봉천로 375 관악구 봉천동 975-18,37.483341,126.943199,830.4,4152,3294,734,825,976,821,796
ST-1402,1402,1402. 금란주차장 앞,중랑구,서울특별시 강서구 마곡중앙1로 72 마곡엠밸리10단지 ,37.560291,126.818756,829.2,4146,4269,971,822,878,779,696
ST-3104,3104,3104. e편한세상 신촌4단지 앞,서대문구,서울특별시 양천구 오목로 245 목동역 ,37.526531,126.864456,829,4145,4181,796,881,911,785,772
ST-181,181,181. 망원초록길 입구,마포구,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.569248,126.980537,829,4145,4142,781,837,1018,907,602
ST-2009,2009,2009. 보라매역 8번출구,동작구,서울특별시 양천구 신정동 1094 ,37.52224,126.861763,828.4,4142,4446,838,884,890,802,728
ST-2427,2427,2427.개포고등학교 정문앞,강남구,서울특별시 종로구 혜화로 50 ,37.589836,126.999344,826.6,4133,4129,740,836,903,848,806
ST-1553,1553,1553.서울북부고용노동지청,강북구,서울특별시 서초구 서초대로 248 서초역1번출구 앞,37.491951,127.008553,826,4130,4106,833,848,905,841,703
ST-2654,2654,2654.올림픽선수촌아파트 136동 앞,송파구,서울특별시 동작구 보라매로 99 ,37.498455,126.927979,824.6,4123,3354,914,861,918,722,708
ST-2170,2170,2170. 조원동 강남힐병원,관악구,서울특별시 마포구 독막로20나길 21 래미안 밤섬리베뉴Ⅱ ,37.54604,126.926727,823.8,4119,4411,940,897,911,689,682
ST-2276,2276,2276. 영동1교 (양재천근린공원),서초구,서울특별시 동대문구 제기동 891-2 ,37.581432,127.035477,822,4110,4129,722,844,880,859,805
ST-2353,2353,2353. 강남구청역 2번출구 뒤,강남구,서울 동작구 대방동 341-12 ,37.512135,126.925438,821,4105,2234,769,912,848,840,736
ST-1015,1015,1015. 샛마을 근린공원,강동구,서울특별시 양천구 목동중앙로 212 앞 신목동역 2번 출구,37.543842,126.882545,820.4,4102,4154,812,826,894,773,797
ST-1051,1051,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",강동구,서울특별시 강동구 고덕동 585-4 ,37.561878,127.150787,820.2,4101,4141,826,921,904,839,611
ST-3008,3008,3008.DMC역7번출구,마포구,서울특별시 마포구 마포구 염리동 160-68 ,37.545685,126.94677,813.6,4068,2886,743,805,1039,746,735
ST-105,105,105. 합정역 5번출구 앞,마포구,서울특별시 성동구 성수이로 118 성수아카데미타워 ,37.54517,127.057571,812.6,4063,3512,679,842,921,801,820
ST-506,506,506. 금호 어울림 아파트 앞,성동구,서울특별시 성동구 아차산로 100 성수동2가 315-105,37.544159,127.056656,810.6,4053,4303,774,740,981,799,759
ST-1833,1833,1833. 독산역 1번출구 A,금천구,서울특별시 강동구 고덕로 272 헌혈의집 ,37.554863,127.153725,810.6,4053,4217,873,872,855,752,701
ST-586,586,586. 마장동 주민센터,성동구,서울특별시 중랑구 신내로 지하 232 신내역 4번출구,37.612461,127.103378,808,4040,4210,802,761,938,791,748
ST-2237,2237,2237.서울남부터미널 대합실 입구,서초구,서울특별시 성북구 장위동 201-6 ,37.618443,127.051453,805.4,4027,3000,819,852,870,730,756
ST-1391,1391,1391.성북청소년센터,성북구,서울특별시 강북구 삼양로 263 삼양역,37.62653,127.018059,803.4,4017,3943,763,827,977,801,649
ST-3122,3122,3122.북가좌삼거리2,서대문구,서울특별시 노원구 석계로 59 월계1동주민센터 ,37.61985,127.063103,801.4,4007,4002,793,725,962,776,751
ST-1217,1217,1217. 송파파인타운 7단지,송파구,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.60083,127.023552,800,4000,3934,851,637,864,807,841
ST-750,750,750. 연의근린공원 건너편,양천구,서울특별시 서초구 신반포로 지하 188 서초구 잠원동 101,37.506199,127.003944,800,4000,4627,894,787,976,692,651
ST-332,332,332. 을지로2가 사거리 남측,중구,서울특별시 용산구 용산동2가 6-7 녹사평역1번출구,37.53508,126.985382,798.8,3994,3969,832,664,907,837,754
ST-390,390,390. 충무로역 1번출구,중구,서울특별시 동대문구 사가정로 119 전농사거리 교통섬(전농서적 앞),37.577793,127.057831,798.6,3993,3894,829,855,848,741,720
ST-2389,2389,2389. 경기여자고등학교 후문 (삼성로3길 입구),강남구,서울특별시 관악구 봉천동 1693-57 ,37.476776,126.964867,795.4,3977,3949,818,780,896,740,743
ST-338,338,338. 세운스퀘어 앞,종로구,서울특별시 중구 을지로 227 훈련원공원주차장 앞,37.566994,127.003464,793.8,3969,3937,677,677,896,896,823
ST-156,156,156. 서울서부지방법원 앞,마포구,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.585629,127.000679,792.6,3963,5072,777,809,938,758,681
ST-2524,2524,2524.반포쇼핑타운 8동 앞,서초구,서울특별시 중구 동호로24길7 ,37.559586,127.00547,791,3955,4076,858,744,859,801,693
ST-3115,3115,3115.북아현 치안센터 인근,서대문구,서울특별시 강남구 논현로 420 ,37.497753,127.038574,790.8,3954,3576,762,787,902,742,761
ST-1564,1564,1564.4.19민주묘지역 1번출구,강북구,서울특별시 강남구 개포동 659 ,37.480251,127.054192,790.2,3951,3967,789,794,907,769,692
ST-1454,1454,1454. 한국전력공사(동대문 중랑지사),중랑구,서울특별시 성북구 보문로 112-2 ,37.585197,127.019669,788.2,3941,4336,855,778,813,777,718
ST-617,617,617. 청솔우성아파트 앞,동대문구,서울특별시 도봉구 마들로11길 74 도봉구 창동 1-9,37.654049,127.050201,787.6,3938,4249,813,797,828,733,767
ST-2293,2293,2293. SPC 앞,서초구,서울특별시 중랑구 동일로 824 신성빌딩 ,37.604084,127.079231,787.6,3938,3465,775,761,927,775,700
ST-195,195,195. 모래내고가차도 ,서대문구,서울특별시 중구 동호로 330 CJ제일제당 앞,37.563866,127.002747,787.6,3938,3852,634,771,948,820,765
ST-950,950,950. 구산역 2번 출구 예일여고 버스정류장,은평구,서울특별시 관악구 시흥대로 560 조원동 미성아파트,37.483192,126.902031,786.4,3932,5321,837,908,925,461,801
ST-652,652,652. 답십리 래미안엘파인아파트 입구,동대문구,서울특별시 강북구 수유동 386-1 ,37.639793,127.016853,786.4,3932,4006,738,729,902,791,772
ST-720,720,720. 서울강월초등학교 앞,양천구,서울특별시 관악구 관악로 164 대우디오슈페리움1단지 ,37.4795,126.952652,786.2,3931,1660,890,858,819,703,661
ST-3207,3207,3207.양남사거리1,영등포구,서울특별시 강남구 영동대로 214-2 ,37.498615,127.068314,786.2,3931,3604,831,763,871,698,768
ST-1170,1170,1170. 강서구보건소,강서구,서울특별시 강남구 신사동 580-7 압구정역 교차로,37.526844,127.028259,784.8,3924,2576,801,703,707,912,801
ST-2212,2212,2212.서초현대4차아파트 201동 맞은편,서초구,서울특별시 서대문구 홍은동 424-1 ,37.583336,126.936287,782.6,3913,3925,886,838,728,702,759
ST-1735,1735,"1735. 도봉역 1,2번 출구사이 건너편",도봉구,서울특별시 서초구 남부순환로 2477 JW타워,37.48304,127.021461,782.6,3913,3807,888,766,895,702,662
ST-251,251,251. 서울지방병무청 버스정류장,영등포구,서울특별시 성동구 마장동 610 서울시설공단 앞,37.57164,127.03566,781.6,3908,3251,796,776,834,811,691
ST-2271,2271,2271. 내방역 8번출구 앞,서초구,서울특별시 동대문구 신설동 81-197 ,37.577343,127.023376,779.2,3896,4282,707,812,924,762,691
ST-1437,1437,1437. 늘푸른공원 앞,중랑구,서울특별시 중구 을지로 지하 129 명보사거리,37.5644,126.991432,778.6,3893,4725,712,776,878,796,731
ST-903,903,903. 은평뉴타운 아이파크,은평구,서울특별시 송파구 법원로 101 문정동 346-2,37.484531,127.120163,778,3890,3943,795,784,852,788,671
ST-3130,3130,3130.가재울사거리,서대문구,서울특별시 마포구 대흥로20길 28 마포아트센터 ,37.550343,126.945801,777.8,3889,2549,662,775,886,877,689
ST-2820,2820,2820.신세기아파트 앞,구로구,서울특별시 영등포구 영등포구 선유로9길 30 ,37.518002,126.884598,777,3885,4083,725,774,858,778,750
ST-1300,1300,1300. 오륜사거리,송파구,서울특별시 동대문구 한천로 42 장안동위더스빌옆,37.5667,127.062424,776.4,3882,3946,722,770,939,751,700
ST-285,285,285. 콤텍시스템 앞,영등포구,서울특별시 영등포구 문래동3가 68-1 문래동자이아파트 앞,37.516155,126.894615,775.2,3876,4599,734,820,819,754,749
ST-1690,1690,1690. 도봉운전면허시험장 버스정류장 옆,노원구,서울특별시 광진구 아차산로 200 커먼그라운드,37.541248,127.06604,774.8,3099,3117,926,978,799,0,396
ST-126,126,126. 서강대 후문 옆,마포구,서울특별시 중구 세종대로 136 청계광장 옆,37.568878,126.97747,773.8,3869,3897,652,661,1008,798,750
ST-820,820,820. 청파동입구 교차로,용산구,서울특별시 강남구 언주로 107 현대아파트 정문 앞,37.483261,127.0523,773.6,3868,3987,757,799,855,733,724
ST-1425,1425,1425. 신성미소지움아파트,중랑구,서울특별시 노원구 중계로8길 20 현대6차 아파트,37.645802,127.08226,772,3860,2364,648,686,999,801,726
ST-2227,2227,2227.방배열린문화센터 앞,서초구,서울특별시 성북구 동소문로 130 ,37.594158,127.018967,771.2,3856,3858,712,821,944,725,654
ST-775,775,775.세종그랑시아 앞(102동),양천구,서울특별시 강남구 논현로2길 22 개포동 1277,37.471539,127.050591,770.2,3851,3038,804,778,769,798,702
ST-2315,2315,2315. 봉은사역 5번출구 옆,강남구,서울특별시 광진구 구의동 245-7 ,37.538177,127.090904,770,3850,3922,646,636,908,882,778
ST-676,676,676.FITI시험연구원 앞,동대문구,서울특별시 구로구 고척로45길 1 ,37.503815,126.851959,770,3850,3890,793,789,869,699,700
ST-1839,1839,1839. 수출의 다리 아래,금천구,서울특별시 강동구 성내동 449-22 ,37.521976,127.133621,768.6,3843,4120,736,791,885,736,695
ST-2095,2095,2095.경문고등학교 앞,동작구,서울특별시 도봉구 마들로 916 방문자센터 ,37.688267,127.048897,768.4,3842,4544,750,767,892,744,689
ST-2172,2172,2172. 나들목공원,관악구,서울특별시 용산구 이태원로 29 전쟁기념관 ,37.534889,126.975624,768,3840,2945,702,833,853,763,689
ST-1532,1532,1532. 번3동 주민센터 교차로,강북구,서울특별시 구로구 구일로4길 57 구로1동주민센터 앞,37.492649,126.876183,767.6,3838,4366,747,780,889,783,639
ST-1527,1527,1527. 미아역 1번 출구 뒤,강북구,서울특별시 구로구 경인로15길 75 구로구배드민턴실내체육관 앞,37.491798,126.83242,766.2,3831,3744,764,704,767,836,760
ST-391,391,391. 시립미술관,중구,서울특별시 동대문구 서울시립대로 161 서울시립대 정문 앞(시더프라자빌딩 앞),37.583698,127.053856,765.6,3828,3890,771,673,910,737,737
ST-476,476,476.광희문,중구,서울특별시 은평구 진관동 133-29 은평역사한옥박물관,37.641315,126.938042,765.6,3828,3773,840,772,864,697,655
ST-2394,2394,2394. 개포래미안포레스트아파트 107동 앞,강남구,서울특별시 관악구 남부순환로 1812-2 ,37.48122,126.951576,765,3825,3068,829,731,839,721,705
ST-1616,1616,1616. 하계2동 공항버스정류장 옆,노원구,서울특별시 성동구 무학봉길 35 왕십리자이아파트 후문(삼거리),37.560146,127.02636,764.4,3822,3747,829,791,839,698,665
ST-628,628,628. 휘봉고등학교 앞,동대문구,서울특별시 금천구 시흥대로 446 시흥동 1001-7,37.44334,126.903358,763.2,3816,4096,716,776,927,727,670
ST-282,282,282. 신한은행 대림동지점,영등포구,서울특별시 영등포구 양평동3가 60-1 한국연예사관 건물 앞,37.528488,126.891647,761.6,3808,4129,800,785,885,653,685
ST-1936,1936,1936. 개봉역 1번 출구 자전거보관서쪽,구로구,서울특별시 금천구 시흥동 113-155 ,37.456333,126.896454,758.8,3794,4725,842,750,814,686,702
ST-591,591,591. 건국대학교 (행정관),광진구,서울특별시 중랑구 동일로 665 중목초등학교,37.589931,127.079811,756.6,3783,4012,577,431,1112,919,744
ST-1754,1754,1754. 창동시장입구 사거리,도봉구,서울특별시 마포구 하늘공원로 108 ,37.570122,126.881348,755.8,3779,3485,717,748,826,793,695
ST-347,347,347. 동대문역사문화공원역 9번출구 앞,중구,서울특별시 서대문구 응암로 66 정명학원,37.578892,126.910736,753.6,3768,3643,729,764,876,737,662
ST-394,394,394. 경희궁 자이 3단지,종로구,서울특별시 동대문구 장한로6길 95 군자교녹지대 동측 앞,37.561153,127.070969,752.6,3763,4399,727,756,843,725,712
ST-607,607,607. 신이문역 2번출구,동대문구,서울특별시 노원구 동일로 1229 노원구 중계동 507-3,37.638649,127.066292,752,3760,3994,743,771,846,728,672
ST-3127,3127,3127.홍은2파출소 옆,서대문구,서울특별시 은평구 역촌동 233-1 ,37.603542,126.906723,751.8,3759,3844,683,662,953,790,671
ST-2716,2716,2716.롯데 R&D 센터,강서구,서울특별시 노원구 덕릉로459-21 ,37.647953,127.057938,751.4,3757,3781,763,750,889,679,676
ST-324,324,324. 신세계백화점 본점 앞,중구,서울특별시 용산구 한남동 726-494 한강진역 2번 출구 앞,37.541153,127.002213,751.4,3757,3903,687,737,833,790,710
ST-665,665,665.이문동 쌍용아파트 정문,동대문구,서울특별시 구로구 구일로2길 59 구로구 구로동 685-524,37.489632,126.876259,749.2,3746,4250,687,764,858,739,698
ST-713,713,713. 양서중학교 옆,양천구,서울특별시 관악구 신림로 40 관악구 신림동 808-133,37.475472,126.936455,748.8,3744,3227,684,751,891,790,628
ST-2239,2239,2239.교대역 6번출구,서초구,서울특별시 용산구 이촌동 303-8 ,37.517296,126.959145,748.2,3741,3966,767,736,824,693,721
ST-2652,2652,2652.송파 레미니스1단지 102동 앞,송파구,서울특별시 동작구 노량진동 329 ,37.507858,126.947136,748,3740,3531,799,724,839,699,679
ST-1239,1239,1239. 문정 법조단지3,송파구,서울특별시 구로구 오리로 지하 1154 천왕역 1번 출입구 앞,37.48621,126.838821,747.6,3738,3713,809,775,765,704,685
ST-3412,3412,3412.세운상가,종로구,서울특별시 중구 다산로 240 동원빌딩 ,37.564281,127.016205,745.6,3728,3739,754,679,804,740,751
ST-712,712,712. 강월초교입구 사거리,양천구,서울특별시 관악구 남현동 1060-12 ,37.476089,126.981331,744.2,3721,5367,727,724,872,689,709
ST-2631,2631,2631.배명고등학교,송파구,서울특별시 중랑구 망우로232 ,37.594326,127.078461,744,3720,4138,708,681,912,750,669
ST-142,142,142. 아현역 4번출구 앞,마포구,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.576241,126.98616,742.8,3714,3681,830,756,841,668,619
ST-2521,2521,2521.서초 크로바타워 앞,서초구,서울특별시 중구 을지로 66 하나금융그룹 명동사옥 ,37.565891,126.984451,742.4,3712,3887,722,781,790,729,690
ST-2360,2360,2360. 도곡1동 주민센터 교차로,강남구,서울특별시 동작구 대방동 20-124 ,37.50761,126.929695,742.4,3712,3655,756,723,772,739,722
ST-2299,2299,2299. 한전아트센터 앞,서초구,서울특별시 중랑구 상봉동 500-1 ,37.598328,127.09227,742,3710,3641,853,832,762,581,682
ST-537,537,537. 한양대후문역 부근,성동구,서울특별시 강서구 곰달래로 51 355-48,37.530338,126.838257,740.8,3704,3696,1003,1007,1157,396,141
ST-2164,2164,2164. 관악우체국,관악구,서울특별시 마포구 상암동 1727 ,37.5793,126.887314,740.2,3701,3685,734,747,820,665,735
ST-948,948,948. 디지털미디어 시티역 4번출구(DMC역),은평구,"서울특별시 강북구 도봉로 196 미아역 3,4번 출구 사이",37.62608,127.026482,739,3695,3865,752,728,821,673,721
ST-2242,2242,2242.양재역 10번 출구 앞,서초구,서울특별시 은평구 불광동 70-1 ,37.62672,126.929016,738.8,3694,3683,752,641,830,703,768
ST-2405,2405,2405. 청담공원앞 교차로,강남구,서울특별시 강북구 미아동 98-5 ,37.616699,127.030495,738.8,3694,1411,774,779,773,648,720
ST-1628,1628,1628. 노일초등학교 앞,노원구,서울특별시 동대문구 홍릉로 78-1 영휘원 교차로,37.587238,127.043137,737.6,3688,3588,733,702,857,706,690
